Disk Write Speed (MB/s),Disk Read Speed (MB/s),CPU Usage (%),CPU Temperature (°C),Clock Speed (GHz),Cache Miss Rate (%),Power Consumption (W)
134.7670155,241.1643692,32.44606973,61.22459776,4.137732698,3.844174337,86.02569103
212.3604025,284.9632587,53.41597808,53.86742774,2.508685224,4.133645783,93.83012201
160.774282,168.4712218,46.20443401,57.8413825,2.017663278,1.194600625,86.36217793
261.8463963,298.1692192,60.12726942,73.86291425,3.557135351,5.35966875,107.4222244
298.4947061,215.1444348,32.87784695,42.4995803,3.559588075,4.54929963,89.13603298
256.9424921,327.7726357,51.80166955,61.84561701,2.813691659,3.811849121,95.45302246
205.5817666,277.9354948,53.37445155,52.14533933,,5.955098253,117.4048035
121.6636364,290.6071941,54.60361612,73.3648999,3.895597466,6.03634402,77.29833958
237.2716631,231.9916887,51.58147716,58.19272699,3.699711529,5.888536212,91.01101304
272.5670358,222.6661985,56.89218641,115.9885221,3.51874693,0.757546879,77.90950041
149.0351049,192.845149,93.83540664,57.84389962,3.485605744,4.44571661,57.9379714
186.8619324,185.1251506,100,63.49634258,3.672628192,5.999570054,79.55966848
248.2042902,207.1226346,37.21567718,87.75622458,3.322455116,4.687120364,106.155036
239.2180736,320.3827784,3.635140393,38.90189969,1.753462678,1.071582293,48.3171584
216.9810573,325.8782111,61.90990601,48.00883865,3.248680429,0.120657105,90.52973724
239.5945344,261.7150677,53.7250492,73.0521888,4.168887924,4.688832474,77.90546932
147.5314771,237.4797344,71.22083718,44.91040357,1.612820902,1.245267034,82.35096694
231.3540729,223.8355136,55.69771799,60.09631923,2.697150266,8.790180679,89.68782821
244.6792534,212.3004952,,55.16635121,2.678760883,13.69666433,79.40472234
225.7744374,288.2338666,72.57813192,53.59575953,2.262168402,9.117026841,75.73684642
208.5766234,204.5276001,75.37561177,58.27807384,3.22355682,0.934664516,94.99389872
233.3625066,265.556549,22.26879882,56.67317279,2.011876636,8.531519493,85.33897096
169.9232362,247.1460822,33.66787626,70.57061614,4.249044134,0.983217815,58.99162056
263.6150155,362.362768,47.88814081,73.28294707,1.966921399,1.770251311,96.63469068
243.948764,311.7318651,51.96875248,64.26303964,4.395021396,8.807883495,66.75622867
232.8307475,238.1476987,45.48033593,57.63927462,1.534871794,0.784792183,137.0046527
162.5355234,195.9499245,58.68414356,62.58469871,2.96387057,1.040233229,69.53755137
185.2549925,228.7039211,69.92209579,68.05025567,1.608659651,9.324723735,51.17057569
247.0915859,212.9498975,84.45419421,70.01698306,4.131477365,21.77582992,53.09024942
166.4599693,203.5257571,61.57826048,63.70046847,3.896238844,5.051031995,114.9802043
188.8604349,161.0470739,32.95332643,,2.175130618,4.803221317,64.59600323
222.6954529,229.00729,47.0524755,53.83487946,1.914009446,3.888882076,94.59898263
199.1502699,217.1058262,48.49295517,,2.136062074,1.402298106,101.9692103
235.7203911,124.5088521,60.2928048,67.04359863,1.734984168,0.192626902,93.15399315
224.1096832,256.1485371,,53.89999623,2.210822793,2.991951673,89.03181003
166.5542071,331.405503,91.00793302,62.32685883,1.704325732,9.385100535,102.9113696
248.5545174,273.5657637,40.76973729,63.01429578,4.057554398,10.97140288,97.16332641
113.0443863,222.40269,57.69501068,58.5796756,4.059167854,3.521923998,97.8006346
,263.3855029,97.09422795,,3.146958056,14.03983879,80.84374369
151.9596819,255.3993279,38.29586206,44.75172368,4.259663713,4.148824558,75.96049117
206.1621018,206.8194423,52.90297392,53.10732787,2.550832459,7.124481404,74.82920358
158.0031307,220.2527852,31.10238998,57.61627868,2.036496189,2.916205218,41.36723415
180.0407346,189.4642865,51.64173799,54.2743161,2.412935607,0.428536737,92.63952007
148.5132971,272.8793494,34.39565704,51.44335932,1.871019879,9.094153065,84.3712949
242.0523069,242.6339355,70.93601807,70.61091353,3.967075216,14.33379742,61.10429506
152.1942915,333.5938164,52.94637718,58.96074913,3.781257918,6.428499482,114.5248175
138.9804026,202.7888789,31.2920548,81.66741721,2.069364736,2.629522984,488.4631153
233.2770514,296.5721624,66.81135396,62.22747499,3.136546798,9.843079618,62.37120903
157.8314492,213.2304999,53.59332078,70.40155193,2.341910994,4.984831181,110.0983215
225.9484,124.9802633,69.05637554,57.91877955,1.893425952,0.013930371,101.1861091
178.7967429,307.580085,27.04674744,53.38325234,2.235955502,13.69007472,80.34986983
304.7116433,198.7592567,57.37648824,62.62849205,3.299508185,3.108174294,93.36926774
203.4736999,184.9811526,65.46683389,72.95516071,3.452016338,0.957946794,103.982783
185.1192419,142.9608053,41.5324502,59.10927565,2.060581212,,102.9394831
100.9735322,377.6090456,24.81994546,64.46778184,3.821436134,,89.77564417
210.9553672,3225.833506,49.16785009,62.57560431,3.224725021,0.217106513,62.62730479
184.9790163,341.3492277,74.56230588,59.01999078,2.787782031,1.822881479,67.76884314
267.8320322,322.9713608,72.51860661,59.53175535,3.43881991,0.477896593,57.47947856
230.151093,369.2222056,41.4314313,50.01525371,2.499861931,1.127838211,62.7179756
202.7157619,361.7397761,24.33829127,59.88911466,2.291467061,0.091052133,89.88781784
184.0135805,291.3443791,41.37640559,66.53293963,4.278932724,,92.55498374
206.2582575,256.9971786,40.63044699,62.95712118,4.197603203,4.28528999,58.98859284
,268.2592287,58.92893567,61.84180528,2.925715858,CORRUPT,60.53976772
218.6335586,174.7124606,47.89996994,67.25011446,3.311664242,7.466941621,59.44745641
242.7560163,208.128068,34.93471577,61.9493491,3.470834365,5.824592083,72.25113718
220.1559268,308.4980005,72.08526135,60.13915939,3.466848223,0.838540602,55.70516142
68.44478868,223.6869764,52.80851735,67.35160407,3.084475202,0.211465436,87.47771739
,285.532407,58.70831305,61.36599618,ERROR,0.725360176,65.98225146
147.6719584,369.1644896,15.50029132,57.63404706,4.168669055,0.621605879,71.95032401
196.6222322,229.0857556,1.514702586,64.68270255,3.185803602,4.712482545,86.47496413
243.0442072,261.3603256,21.24908437,59.64781594,4.221790581,0.262961229,79.17584762
281.701274,121.1333308,40.38913149,57.18486543,3.985215094,1.862208109,55.30940579
264.8582291,172.2079536,61.52712035,61.55422225,3.448903961,2.223748553,68.69910049
149.1403042,283.1351761,,61.67090846,3.631601763,0.447986925,30.46804638
233.5307251,194.2939169,81.85704129,48.96375276,4.23371026,2.102430923,80.24106233
,169.9101674,53.41132054,63.33230467,3.393897861,4.176151786,81.02694208
167.7629199,298.5877617,77.20589986,78.46512849,2.904955459,1.944434011,74.20437415
232.9100657,286.6099223,32.28059835,50.20388808,2.826765356,13.34519293,73.57428594
201.2871584,280.906558,,54.97424276,4.439619186,1.683985154,66.38444975
103.7192278,270.1145741,51.7039186,87.80026223,3.754835262,5.262855399,101.7197311
173.187892,296.9665682,66.35372626,51.77867312,3.513843619,3.86861459,53.05675696
130.6030295,340.5744617,45.32417265,72.86390077,1.788171305,2.351372873,114.8263348
235.9582086,245.9410935,59.46430418,57.71293844,3.26409327,17.35006109,58.87350485
200.1509714,259.8285989,72.04390638,60.60139992,2.066662789,9.792048751,74.98439265
251.3339594,301.5736833,36.97647412,58.68832193,2.669343448,1.119891828,77.91155521
195.9813522,327.9329819,54.84488465,64.25700621,3.171922027,17.96161749,105.8825519
204.18563,171.568438,12.24275526,44.20246824,1.523916504,0.096365191,84.15928204
170.2390103,261.3748808,64.05006038,61.86260457,4.086858215,0.054435832,59.90837575
230.6177583,263.5068325,89.09325087,55.96638151,2.816084605,0.501470129,63.50732696
210.80452,327.7364597,,41.36926105,3.368057074,2.197638198,103.6204408
261.9041712,178.194623,48.17237479,71.20889028,2.105868889,2.270293663,100.7932438
209.3153468,219.3032377,67.60962602,38.92497233,3.60342989,0.287159158,80.13449962
254.4112297,319.8670588,,81.4844623,2.430199264,6.794092944,92.79715468
266.4398122,289.5408394,53.30199103,66.16953185,3.048353728,1.934706417,76.28486951
,215.4797307,42.18001117,46.39004211,2.469745058,14.78308663,77.61319816
289.815336,276.7802821,41.43695494,73.38093648,3.433603412,31.70084871,45.73756853
208.5890179,317.8407157,48.26611693,52.49620532,4.05118293,5.859005843,65.04909588
185.8231848,330.1771908,50.83342844,52.95176117,3.423241447,0.612449759,101.3756595
214.9768531,372.4885098,26.37117477,41.99029687,2.034532131,3.640539926,105.4188932
172.140838,210.6564475,48.67956028,51.360371,2.248949809,7.679769807,54.66286222
163.0485291,165.4293033,81.37067877,52.53831228,3.0682266,12.52007655,39.87865722
229.6452465,262.4114955,41.61732413,,2.313892591,2.781207464,77.9569688
,341.9972526,25.25490034,71.67193866,2.086388738,0.001144631,44.6317915
180.4215973,259.7910471,46.97167864,47.59211221,1.639972119,2.611428175,76.42139738
282.1003939,263.4283551,35.70774376,62.70539969,1.812465221,4.250853653,101.5581541
185.8342822,196.1985165,23.23316349,41.59745347,3.194454324,0.588333032,70.26645883
220.0681372,217.9674682,52.78336923,62.74344775,2.083880896,5.193753289,34.01821312
949.461788,302.2234276,35.79435926,81.62080181,2.995235876,4.135791057,108.5545575
233.8708732,331.4050298,37.50571666,42.20187571,3.425535685,3.248467292,101.0970275
186.8085357,200.114702,53.06854761,49.85333458,2.250416478,3.908261144,355.1832533
263.0424994,189.1008214,19.33650809,67.27275215,4.348605242,0.151421797,70.88185637
221.8565551,211.7542994,15.16860699,68.45194475,2.270034319,6.989482326,93.3812239
237.5295001,277.4813797,63.41744389,50.58883255,1.986302417,5.999366166,78.60129487
196.4783017,191.9474989,,74.73581735,2.870627237,1.120630025,100.6840834
234.2423964,245.7734478,30.46644609,51.84421568,2.826477709,0.398718102,62.3714787
179.0067511,143.3632983,14.00320929,76.73467608,4.075094273,2.49318573,96.78755826
227.2297802,263.2156096,40.27727066,64.68651688,1.642059005,7.083405086,62.03520942
160.5144978,263.1036348,58.56117495,72.71215052,2.317338438,2.515534954,102.5104256
164.8127843,254.9321681,52.24675897,63.70828126,4.13720526,6.412003821,89.26231291
216.7060307,267.1140723,97.83746779,66.56964104,3.77621649,7.490118998,121.0568349
216.3088846,288.1324977,71.73831236,67.10132527,1.511666726,0.234985029,61.56960747
216.9724342,273.3001247,31.376843,71.44786543,3.083695242,,97.94700604
180.140552,300.9075833,26.0588999,59.671722,2.234233321,22.24010701,45.37913584
230.4185245,323.5827837,100,51.00096165,4.464816932,0.133240206,87.78859664
193.6241584,249.8802945,71.25144011,59.21060873,4.450696123,11.26637836,97.07766847
142.7934734,151.5922838,61.78739215,53.32512169,4.282074144,0.621637509,92.81385147
216.740809,211.3064067,51.49703624,53.97927892,1.52993073,,100.2904732
220.044987,298.540161,55.47043135,76.5477724,4.214847822,14.95379921,82.51330972
,249.9713565,20.35853449,66.22727891,2.48003646,4.78491821,64.66221293
213.954551,175.8678014,53.1407834,65.76737482,3.425733074,1.05443209,67.68831419
271.7537647,270.1580036,51.42462795,70.72643542,2.847559176,1.162557029,85.68975652
189.1114372,275.8553488,,66.17510493,2.563812161,0.153100896,52.57878382
186.0670414,226.2458596,39.22947093,,2.360830527,2.198723931,61.4056031
205.7073608,214.9961578,80.30352787,39.05355672,2.783351999,4.394586048,105.8070208
256.1964537,225.4395913,47.49650159,50.02407388,2.391094503,8.312060366,79.99269151
177.8874113,285.1730812,91.42342605,52.99328152,4.27805603,4.369978579,27.7219946
126.3396578,198.8638573,15.18641127,46.24283523,2.811115021,12.15564159,82.63582158
156.4320309,381.8919964,39.55739628,61.12922771,4.333909385,5.87887369,66.29722483
198.4118723,310.7091328,19.05442898,61.59932695,2.61445241,4.025074218,109.2192796
144.4937255,286.6889705,25.81155092,79.75336239,2.27979916,1.153639079,65.25967474
197.95186,231.7001401,33.43588589,69.03789142,3.927444614,CORRUPT,94.73299671
277.0319987,242.9076118,56.30619254,54.92473569,3.0614643,1.804589736,66.16502079
242.4195923,272.0246292,55.33652342,64.9435948,1.988494334,1.934794977,75.19727005
190.8500349,260.5032276,,41.7301988,4.284005902,0.560370395,69.74903279
338.4891139,220.976087,5.444008853,61.42255226,4.386300129,0.261081639,56.99310302
177.3947213,322.5725724,79.55385746,60.88787315,3.564623754,3.037358536,83.53350573
215.8629014,382.1066927,44.28470568,50.97902603,4.415535751,0.654641075,69.04564639
185.7749037,379.7579176,27.67419659,57.98802631,3.522422642,2.066934211,70.98666949
177.2864536,250.2472998,55.49861562,53.07462511,3.369628886,9.094451918,75.61624524
177.8433834,193.7657645,,50.67454682,3.977775474,1.998478994,100.9779107
196.0987062,227.8894182,43.5464707,66.74499141,1.703123917,4.844881727,93.1743465
212.5606629,202.9203194,52.97062031,70.33911194,2.828685584,9.517393078,112.2145765
174.3275268,197.5589268,26.89940319,65.09995541,2.791331749,0.807661136,92.4542561
205.8094903,210.9129673,65.19825686,55.61895331,3.362453621,14.64665855,83.24787425
228.8816782,314.2255294,30.0626581,53.37446403,2.541525607,4.1072502,55.32063486
256.9460939,263.1323733,37.88860689,55.93000017,2.860463312,6.652285328,62.63166951
,288.0817239,62.97603632,57.79992106,4.048371017,9.765950838,45.53065947
168.2800904,282.6556966,,51.27909742,4.34374611,7.549065568,39.38861086
,277.847355,81.71549136,70.53823987,2.952368095,1.379828173,108.0541057
181.0678054,214.1713072,71.11596477,57.97726269,3.615638507,1.445615818,71.82494811
167.0676808,228.9673231,43.51855632,67.6488085,3.141913812,0.982609715,103.1608516
123.3279557,195.9732938,19.17933862,46.00079158,4.102794834,1.085997582,79.3047447
251.4532802,187.8827534,78.10111171,53.11659509,2.285227719,8.1622466,63.0609534
210.2392795,192.918386,77.41391978,68.59393397,4.090359468,4.109351856,59.27317381
118.3391984,145.0705703,36.56047693,68.73545976,3.045261392,0.688722342,89.40881302
175.173394,231.5166233,68.42378076,47.97470055,2.86844482,1.848148604,107.679813
189.8242977,191.6411795,43.35644412,63.03068876,4.356021124,0.402428006,153.7895595
177.9792484,209.7757059,80.02553767,63.29314279,2.415219831,8.79477226,70.11559044
284.1330822,191.8501437,39.70270675,52.91786621,1.747253015,4.777523395,101.8754123
174.5875671,263.2346323,89.57302575,63.56997993,3.515693226,0.898162355,75.64360256
260.0935563,244.2569901,65.72241095,44.195483,2.289008248,9.075683364,85.74122569
166.9280843,243.483297,85.95089689,50.73108147,3.425409407,11.36410292,85.07219063
182.6147627,265.2864453,40.72405461,65.98957946,1.667973166,6.111949586,66.23767919
178.0214548,216.5148374,58.10059209,60.29500259,3.18688354,3.442022946,81.61018343
175.7312407,300.2390463,30.61441603,60.81420328,2.211414734,7.399935942,100.7034105
192.8759533,271.5053942,66.87978504,58.24917315,1.725815711,2.416744294,86.2678777
174.9774434,269.6273398,169.3245981,65.36902582,1.666659626,2.964690939,60.59161812
231.1759279,237.7678178,97.94047836,65.85096893,4.372724836,2.806182459,73.70062062
229.5960539,290.1893724,59.64079594,67.91498113,2.296206308,18.45386259,123.2015963
267.0631132,209.4873249,64.48188405,61.256692,3.245455462,2.005062442,56.62485227
186.3924308,235.7229125,40.58339247,56.1158816,2.953797888,3.431200895,69.54175273
248.7479174,341.6852245,60.82758745,54.4298359,2.588701201,10.86851081,82.78886147
143.9132498,255.341119,42.40217583,49.43153342,3.127770919,0.446645392,85.4695114
273.4802298,221.7064159,52.31721518,55.97210179,3.179040745,1.710226114,98.6861006
175.4271205,307.2207486,53.49031323,53.93615677,4.011754812,6.953005285,57.18714618
273.2233001,174.6311277,42.95390253,76.01578754,2.658745904,6.704272326,70.9906346
232.2067116,133.0911788,51.25890193,49.53062409,2.55849451,4.070196968,83.43634399
174.5623427,253.5066054,42.49409661,70.37362117,3.537647985,5.931219101,28.78600513
231.9630984,214.5064861,42.4053775,57.32262057,2.615319937,1.667619084,54.67349766
160.8527708,90.12894735,71.53329303,57.93527046,3.033096438,5.222366265,104.3081762
195.885142,250.27271,53.50827284,64.01188091,2.019425463,0.24326032,60.53187563
217.3168303,157.9983087,56.94132544,45.81462448,2.351535823,21.20201873,115.1586632
177.5529089,144.819473,20.85390462,52.00024932,2.103543579,5.112316553,103.3680392
226.8574266,289.0195856,58.46916664,47.5886122,4.021975639,0.988273844,82.32625226
76.21755195,278.899995,,56.19741697,3.8940087,6.388700835,90.82503443
240.1443446,355.4148587,42.03322755,50.90804858,2.676379106,5.098707325,80.09516869
219.3699807,218.4202731,91.70059353,73.17143177,2.820876151,16.65984343,90.27525118
192.2740209,276.9472548,4.215454716,,2.731858364,1.704983507,80.37466122
223.3535741,249.1460092,65.68734272,36.2150416,2.078350279,0.29000666,92.74128196
224.7344632,287.6674584,64.2560961,56.65567209,3.850011434,1.012438219,50.50148385
208.8364469,278.2402361,60.83165864,68.07455422,3.986802508,2.713021478,77.64517191
282.4649092,193.5606135,53.52425411,76.30268451,3.329714071,1.355902602,70.74436893
207.4704042,266.5015128,61.01358645,57.7050678,3.726425643,6.798731764,101.404206
129.5179781,266.8035627,67.36350959,54.83099932,3.458001336,0.243456977,69.32660354
140.6168265,354.70042,35.48224832,59.85548038,1.807752543,0.688413959,83.50348858
184.2581281,234.8556765,55.98391244,64.1505614,3.153212665,1.845437524,60.29840664
206.8909092,211.3357997,46.33366316,48.71115993,2.540848693,4.107932637,75.317544
,289.944183,28.124632,57.55549639,2.160581297,1.725301599,78.87726538
275.2271231,266.5168268,64.34339949,59.50465436,3.494582579,4.124295346,81.83931344
303.5974536,229.6482359,38.71279151,60.45803256,ERROR,1.866042637,136.785405
185.5051588,242.8849677,20.0428265,58.55457015,4.4995584,7.135559103,69.59350944
237.8027043,307.0486737,39.21778679,50.64217995,3.231871263,6.765759869,98.59106697
278.8797633,206.6863309,34.02202204,63.38742658,3.517166234,7.806975413,77.62478863
233.3961276,257.7723438,70.56958018,59.55427234,3.454318016,15.69465142,71.38063785
230.1767858,361.4271674,53.06386281,59.5299545,3.585103341,8.738848025,97.23074775
209.7450618,209.9414878,77.64765491,49.17471854,2.238715463,8.828972667,62.18007604
233.9023595,230.6505869,,66.40187822,1.978223197,,81.41886415
161.4281964,294.9951964,67.48339744,50.5206471,2.72228453,1.86370205,97.20060928
113.5634565,204.9234356,100,76.16437901,2.897677872,1.253923818,82.63055227
180.9395001,254.0369518,57.12064934,48.2074543,3.789908991,2.931947887,58.07499761
234.7588485,243.8352073,67.23297725,67.62215944,3.368175512,2.360569789,55.42930776
129.5421834,244.2747162,63.87035328,40.91816725,3.156825202,1.250765736,79.66371149
188.1159975,319.5616564,21.55849345,37.41693278,2.995464076,0.008989038,79.05337085
165.1701401,348.178304,61.71634595,54.45232906,2.169205143,3.040437545,76.68974526
181.9403995,289.2369222,56.12912641,37.40299427,2.618387821,19.70581879,79.59514824
180.506134,127.9192433,44.80505233,67.29723151,1.828147164,6.545974207,102.2013563
136.2887955,294.3050899,32.31927252,59.78196541,1.697490794,14.0331904,76.64324888
219.8504443,329.2807254,63.87966481,74.01030628,1.539616737,3.468914642,85.04342235
240.4097056,283.8191318,30.55192521,58.32806602,1.762930065,21.56874461,48.07552573
171.4443537,261.1660446,92.67291209,62.43150248,3.2847419,1.110574625,70.46207094
117.0592948,241.7465354,52.28338167,,4.414571757,4.022174836,78.24222627
158.3172045,261.3498248,25.53385904,51.26069456,1.586041321,1.508689376,66.43824006
246.6276468,213.304622,,55.93225649,3.849622513,1.298459281,113.5401335
225.0943612,217.3542221,44.43731323,47.96047475,3.495915115,13.71665193,77.00437334
156.3247623,,98.24753308,63.8741859,4.076240388,4.298686292,104.5696182
271.9759858,256.5398225,32.30822106,56.92152583,4.336033622,0.436114348,109.3984354
335.2195328,,47.67565473,58.9975241,3.938962193,2.290661714,88.919058
256.3771673,251.3587472,39.2434326,88.23730274,,9.102227508,92.38132629
224.1327667,273.500339,59.98516971,55.96950211,1.758776151,0.491998168,50.19629205
201.8203153,191.8520424,39.56233173,63.13758792,2.576790438,0.110682857,78.32600686
277.3433374,307.0632922,27.21886668,59.45864623,3.349638897,9.345785963,71.26379215
,318.1760387,46.0941084,71.57594257,1.551193863,5.720281103,74.26002917
153.9373809,276.4947998,44.01212313,62.38458333,2.923811858,0.363501739,114.0252804
181.1746139,264.8140288,38.15511245,57.28577289,1.524921183,1.015038281,76.49488929
157.7255259,356.9107576,39.22379282,82.92516574,3.7248352,0.367728625,85.23793696
172.3732882,310.0918767,73.69391596,51.40315355,2.297036394,0.359990734,95.05904022
,237.4934788,43.60519571,58.06160827,3.764858617,11.51735358,48.30031077
290.6049933,322.4628939,27.31744675,69.16482433,2.940192443,7.004418009,74.60690245
221.146358,144.5404355,40.75768072,51.81866014,1.823979213,3.596911855,72.53845429
256.0736901,,51.08671319,67.65612092,4.25787556,1.920868638,54.61339774
,215.0527089,23.27460727,55.20528518,3.593894957,4.725522813,69.01766599
153.2711882,255.0212901,82.5195592,70.03236261,3.673190896,1.681356296,50.47145834
277.7350207,239.9716,67.35158955,69.77011523,2.192580176,0.766923044,76.51940366
173.395312,270.4351847,78.60345487,59.09916472,1.876759209,3.335150805,85.99212742
246.0519878,250.865654,57.84256251,49.99526751,4.363439945,9.3305982,78.25353445
239.8479108,270.1621851,8.126050997,56.08524348,2.538877165,5.772360351,69.72628681
193.3322362,199.0516586,80.70667433,59.85183708,2.20333633,7.682527855,56.45580954
233.1664247,232.9106536,32.72863281,68.88271212,4.135242471,0.984988155,67.09216363
177.1013171,208.830402,34.35626512,63.20580078,2.890021873,16.29404557,78.67277368
117.6646309,339.2527816,53.12650288,65.37907542,3.46246395,0.392056856,105.9982577
284.3678872,176.2178071,77.56459693,63.49328909,2.29878191,3.570774521,87.82882998
132.4018262,265.9897247,71.06574268,68.46219015,4.407371694,2.327152945,103.0933163
159.5379179,252.779396,68.1256224,57.99589017,2.922063956,4.485601434,35.95024479
264.0722154,152.8666273,43.76345894,61.64889961,2.773061041,14.13321244,89.03759676
202.8435817,198.4001771,43.44784948,60.28375062,1.693902744,0.585956664,53.47938304
246.6723544,324.8344486,56.91887336,55.62044364,3.624065968,0.708262357,66.60281167
,289.0268852,47.39858317,70.11707308,3.123076025,,59.92614449
209.2267255,186.2615146,67.78635815,69.90641974,4.398663859,5.125472345,71.97870188
215.3154928,135.0263655,66.60235329,72.05788804,1.882888007,0.791131702,55.64656415
,326.7235354,61.82682642,52.36300544,2.673147252,0.699422893,92.22089632
231.2078188,328.0402575,0,63.50809151,2.262121662,7.843786705,77.14856309
137.0506501,201.928497,52.55976727,70.92367044,3.502897189,7.919609798,97.26690331
143.2837464,336.0684706,47.82292239,75.02896423,1.715080269,5.705615402,96.81598927
280.9961298,212.0882058,53.36051204,44.91368418,4.477837047,2.642447307,96.63859515
274.4590812,297.9308759,34.91350723,59.9711382,3.64291473,4.262958725,92.76237152
311.6582946,130.5895644,23.50428179,58.10783776,2.643791135,4.772824481,55.59784408
188.5133174,215.5302215,59.2627696,75.90840569,2.604982194,5.68317308,104.1049854
,223.638426,42.87397365,37.90650182,2.941493755,1.330446328,89.08260491
283.0965796,175.1544919,61.49385987,49.52683373,3.593603406,3.624463026,101.1196258
186.1154817,254.6547503,36.58171245,74.3303262,3.274448235,31.63183482,1042.994383
190.2706141,283.2371803,78.31821281,55.30280095,2.952067172,0.967493846,82.68439092
189.9082648,286.5796834,70.02129685,46.9854012,2.086224582,0.403414464,91.39213802
268.4407118,277.8541822,55.93654217,75.12037142,2.021373366,0.358434742,55.39022303
220.4059206,334.538677,45.73423173,45.68185303,4.247327683,5.498667607,86.39411121
156.7613362,246.81146,67.04817756,70.22036056,3.154941892,8.42873229,89.37532584
229.3211326,236.9795896,57.8509563,44.3974387,3.239718594,1.354555284,64.12579978
225.6878028,302.0483207,54.77168376,45.5746869,2.798429084,0.174125741,87.88004757
323.8553457,288.3848816,70.85730819,62.00141323,3.624375401,6.270831316,89.33929944
130.4714117,219.957598,,51.5169095,3.904775183,6.878768821,83.28641419
228.8736771,198.57023,24.95177631,62.72335067,2.733719828,1.530224795,102.0444297
101.3232513,316.7675939,28.99231785,78.02044908,1.657867308,0.075466096,60.08851747
251.4745453,258.8995502,34.39478549,58.44986109,2.257237286,8.035384142,101.1282055
165.9087909,236.6727076,19.95150805,76.2778732,3.964861322,2.239338227,67.0731302
291.1578572,268.8982709,48.74502949,63.24291754,3.180610454,3.667273019,63.24429313
195.3180697,2580.574793,62.0023291,69.55872424,4.14385159,11.51186335,101.6772959
178.0162654,,49.5716341,36.46767173,2.645256692,1.150953679,85.08527531
203.8806347,271.8885608,39.31756717,66.36304696,2.44489735,0.697963998,99.68820654
192.8247285,318.5426419,72.52915514,64.82763585,1.504263858,4.361693999,70.0885804
165.5991671,175.3318706,52.81112806,56.39930748,2.040624662,5.484118335,72.13641239
171.6654654,202.6924925,56.85965935,78.95530906,2.505479643,,50.21955152
211.4816853,,73.0846961,55.06791616,1.73835991,0.162045581,77.31590277
262.6384692,336.3362331,47.53516122,43.91125778,3.313795701,,62.45185736
185.5540929,262.9336434,91.20428145,67.81957044,4.469146549,,98.02380721
235.4224361,279.7616001,41.04369992,45.76323688,1.674632196,1.244407353,91.09674147
160.0266467,239.518722,89.95896409,60.76586807,2.675627698,1.891229584,48.87905123
155.3172153,251.4592486,30.50529636,73.39864263,2.700248255,3.868737036,74.09842879
163.0889989,138.6312567,,64.98478315,1.709491946,0.287404402,102.1720551
226.896203,261.0111663,,57.52611818,2.056359952,1.283813068,56.48266232
194.0610232,235.2074564,72.39132234,56.48873755,2.858534906,8.048980521,60.44657025
181.2516062,289.7663135,40.43534784,72.65342629,4.36670219,0.921863805,87.93944946
193.1010503,173.1302632,55.81742381,47.80085023,3.210531865,1.778084835,72.2003219
218.2018394,239.5501834,36.98916008,67.75055073,1.799530658,3.053692905,91.15112202
165.0481106,1303.700325,68.74450347,81.93608773,3.726518858,0.885483165,94.52725526
284.528639,235.0372103,36.88497479,65.43436755,4.071864193,7.111059723,121.5040993
192.4521473,235.5715753,83.66829689,57.61981621,3.924532922,0.142133231,55.57419759
163.7467783,215.4722425,30.08005786,58.39934596,3.955000687,2.797377208,124.9713896
163.0417706,335.4564716,23.08744163,55.19619621,3.935261203,3.956619286,112.0841869
181.3890502,268.1381751,69.03104156,53.48954934,2.168409207,0.663772613,83.48809089
,,38.16712719,61.17775697,3.28248288,5.819339024,107.3138367
218.3600064,177.763336,49.85525373,66.79484534,1.987863159,0.511736654,65.89584873
253.4528666,236.0989029,43.55517692,76.10773492,2.48508901,4.061964221,83.84965595
138.1722622,203.1704654,23.74783466,40.43460025,2.751821555,11.36725261,61.87214385
287.7306986,234.3402679,48.46012672,35.6095341,2.795778319,0.901660972,116.7550374
149.079452,381.6776432,75.2983179,76.30079432,2.813643535,4.231061107,79.1081869
176.4359593,231.2692538,,60.57136761,3.850535399,8.696686663,1170.769473
260.6311793,169.7851441,54.63585525,61.09508763,,1.212073845,68.95971627
213.3247533,259.9267764,72.24536586,65.01295789,3.425338074,0.095222293,69.14970246
278.3413557,226.9974183,28.80962831,58.13140318,3.805981916,0.108103879,96.33264251
237.7173655,199.4391324,43.49091342,79.75156589,2.120733272,1.405119242,48.87720137
194.0252514,322.3678798,57.91609881,64.91828718,2.893276171,6.294703267,64.00263415
205.5666751,231.2249315,47.39170346,55.52399783,4.06554972,2.071346653,87.73737872
211.0837752,186.6386257,45.06353339,56.41817395,3.617109939,3.26337783,52.02572131
138.4077118,160.5460214,25.98712535,58.56468966,4.140284954,0.297617651,74.36871286
219.5094762,128.6258442,8.373172227,52.22894188,2.859666495,10.66342528,80.46439924
206.8614397,375.1068129,66.3573285,76.8948737,3.797638513,2.637646373,64.38378671
,172.9607019,,61.23958406,2.297956832,7.757774566,103.8616439
242.2444299,242.9561644,68.03996756,48.294994,4.10336941,0.083321214,73.29896172
230.9984361,236.5833725,41.25528116,64.05202064,2.390050808,6.016308152,97.90098529
155.8550506,202.9436439,35.7444423,74.39042985,2.521798099,3.479945473,91.95595915
283.7148317,310.5420599,50.13095933,70.60816374,3.652992696,1.505726326,105.7410289
207.4844782,237.2297279,67.08399297,52.40189514,3.743276271,6.29071511,84.30906685
